id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
400,,,382,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION PREMIERE – DE LA COMPETENCE ET DE LA SAISINE,Paragraphe Il - Du flagrant délit Article 381,"Si, ce jour-là, il n'est point tenu d'audience, le prévenu est déféré à l'audience du lendemain, le tribunal étant, au besoin, spécialement convoqué à la requête du ministère public.",Procédures Pénales
401,,,383,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION PREMIERE – DE LA COMPETENCE ET DE LA SAISINE,Paragraphe Il - Du flagrant délit Article 381,Les témoins du flagrant délit peuvent être requis verbalement par tout officier de police judiciaire ou agent de la force publique. Ils sont tenus de comparaître sous les sanctions portées aux articles «425» et «428».,Procédures Pénales
402,,,384,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION PREMIERE – DE LA COMPETENCE ET DE LA SAISINE,Paragraphe Il - Du flagrant délit Article 381,"La personne déférée en vertu de l'article «381» est avertie par le président qu'elle a le droit de réclamer un délai pour préparer sa défense ; mention de l'avis donné par le président et de la réponse du prévenu est faite dans le jugement.
Si le prévenu use de la faculté indiquée à l'alinéa précédent, le tribunal lui accorde un délai de trois jours au moins.
Les dispositions du présent article sont prescrites à peine de nullité du jugement.",Procédures Pénales
403,,,385,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION PREMIERE – DE LA COMPETENCE ET DE LA SAISINE,Paragraphe Il - Du flagrant délit Article 381,"Si l'affaire n'est pas en état de recevoir jugement, le tribunal en ordonne le renvoi à l'une des plus prochaines audiences pour plus ample information et, s'il y a lieu, met le prévenu en liberté provisoire, avec ou sans caution.",Procédures Pénales
404,85-25,,386,,1985-02-27,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION II - DE LA COMPOSITION DU TRIBUNAL ET DE LA TENUE DES AUDIENCES,Paragraphe Il - Du flagrant délit Article 381,"(Loi n°85-25 du 27 février 1985)
Le tribunal régional est présidé par le président du tribunal ou l'un des juges désignés par celui-ci.
Le président du tribunal départemental désigne le magistrat chargé de présider l'audience correctionnelle s'il ne la préside pas lui-même.
Les fonctions du ministère public sont exercées par le Procureur de la République ou l'un de ses substituts. Toutefois, dans les tribunaux départementaux non dotés de délégué du Procureur de la République la présence d'un magistrat du ministère public n'est pas obligatoire.
Les fonctions du greffe sont exercées par un greffier du tribunal régional et par le greffier en chef du tribunal départemental.
En cas de besoin il peut être fait appel à un greffier ad-hoc.
Ce dernier doit prêter serment dès l'ouverture de l'audience et mention de cette formalité doit être portée sur chaque jugement.",Procédures Pénales
405,85-25,,387,,1985-02-27,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION II - DE LA COMPOSITION DU TRIBUNAL ET DE LA TENUE DES AUDIENCES,Paragraphe Il - Du flagrant délit Article 381,"(Loi n°85-25 du 27 février 1985)
Le nombre des audiences correctionnelles est déterminé à la fin de chaque année judiciaire pour l'année judiciaire suivante par l'Assemblée générale du tribunal régional tant en ce qui concerne les audiences du tribunal régional que celles des tribunaux départementaux de son ressort. Dans ce dernier cas, le président et les magistrats de ces tribunaux participent à la délibération de l'Assemblée générale du tribunal régional.
Le nombre des audiences correctionnelles peut être modifié dans les mêmes conditions en cours d'année, suivant les nécessités. Il peut être également tenu des audiences foraines et des audiences extraordinaires, sur simple décision de la juridiction intéressée.",Procédures Pénales
406,,,388,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION III - DE LA PUBLICITE ET DE LA POLICE DE L'AUDIENCE,Paragraphe Il - Du flagrant délit Article 381,"Les audiences sont publiques. Néanmoins, le tribunal peut, en constatant que la publicité est dangereuse pour l'ordre et les mœurs, ordonner, par jugement rendu en audience publique, que les débats auront lieu ou seront poursuivis à huis clos.
Lorsque le huis clos a été ordonné, celui-ci s'applique au prononcé des jugements séparés qui peuvent intervenir sur les incidents ou exceptions ainsi qu'il est dit à l'article «446» alinéa 4.
Le jugement sur le fond doit toujours être prononcé en audience publique.",Procédures Pénales
407,85-25,,389,,1985-02-27,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION III - DE LA PUBLICITE ET DE LA POLICE DE L'AUDIENCE,Paragraphe Il - Du flagrant délit Article 381,"(Loi n°85-25 du 27 février 1985)
Le président a la police de l'audience et la direction des débats, il peut prendre toutes mesures utiles pour en assurer la dignité et la sérénité.
Lorsque le dossier est en état d'être jugé, l'affaire ne peut faire l'objet de plus de trois renvois pour quelque cause que ce soit.
Après trois renvois successifs l'affaire est obligatoirement jugée.",Procédures Pénales
408,,,390,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION III - DE LA PUBLICITE ET DE LA POLICE DE L'AUDIENCE,Paragraphe Il - Du flagrant délit Article 381,"Lorsque, à l'audience, l'un des assistants trouble l'ordre de quelque manière que ce soit, le président ordonne son expulsion de la salle d'audience.
Si, au cours de l'exécution de cette mesure, il résiste à cet ordre ou cause du tumulte, il est sur-le-champ placé sous mandat de dépôt, jugé et puni d'un emprisonnement de deux mois à deux ans, sans préjudice des peines portées au Code pénal contre les auteurs d'outrages et de violences envers les magistrats.
Sur l'ordre du président, il est alors contraint par la force publique de quitter l'audience.",Procédures Pénales
409,,,391,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION III - DE LA PUBLICITE ET DE LA POLICE DE L'AUDIENCE,Paragraphe Il - Du flagrant délit Article 381,"Si l'ordre est troublé à l'audience par le prévenu lui-même, il lui est fait application des dispositions de l'article «390».
Le prévenu, même libre, lorsqu'il est expulsé de la salle d'audience, est gardé par la force publique, jusqu'à la fin des débats, à la disposition du tribunal.
Il est alors reconduit à l'audience où le jugement est rendu en sa présence.",Procédures Pénales
410,,,392,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Le président constate l'identité du prévenu et donne connaissance de l'acte qui a saisi le tribunal.
Il constate aussi s'il y a lieu, la présence ou l'absence de la personne civilement responsable, de la partie civile, des témoins, des experts et des interprètes.",Procédures Pénales
411,,,393,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Dans le cas où le prévenu ne parle pas suffisamment la langue française ou s'il est nécessaire de traduire un document versé aux débats, à défaut d'un interprète assermenté, le président désigne d'office un interprète, âgé de vingt-et-un an au moins, et lui fait prêter serment de remplir fidèlement sa mission.
Le ministère public, le prévenu et la partie civile peuvent récuser l'interprète en motivant leur récusation, et sa décision n'est susceptible d'aucune voie de recours.
L'interprète ne peut, même du consentement du prévenu ou du ministère public, être pris parmi les juges composant les tribunaux, les greffiers d'audience, les parties et les témoins.",Procédures Pénales
412,,,394,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Si le prévenu est sourd-muet et ne sait pas écrire, le président nomme d'office, en qualité d'interprète, la personne qui a le plus l'habitude de converser avec lui.
Les autres dispositions du précédent article sont applicables.
Dans le cas où le prévenu visé au présent article sait écrire, le greffier écrit les questions ou observations qui lui sont faites ; elles sont remises au prévenu qui donne par écrit ses réponses.
Il est fait lecture du tout par le greffier.",Procédures Pénales
413,,,395,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Au jour indiqué pour la comparution à l'audience, le prévenu en état de détention y est conduit par la force publique.",Procédures Pénales
414,,,396,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Le prévenu régulièrement cité en personne doit comparaître, à moins qu'il ne fournisse une excuse reconnue valable par la juridiction devant laquelle il est appelé. Le prévenu a la même obligation lorsqu'il est établi que, bien que n'ayant pas été cité en personne, il a eu connaissance de la citation régulière le concernant, dans les cas prévus par les articles «545
» alinéa 3, «546» et «548» du présent Code.
Si ces conditions sont remplies, le prévenu non comparant et non excusé est réputé jugé contradictoirement.",Procédures Pénales
415,,,397,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,Toute mention inexacte dans les exploits de citation est passible des peines portées à l'article « 555» du présent Code.,Procédures Pénales
416,,,398,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Le prévenu cité pour une infraction passible d'une peine d'amende ou d'une peine d'emprisonnement inférieure à un an peut, par lettre adressée au président, et qui sera jointe au dossier de la procédure, demander à être jugé en son absence. Dans ce cas, son défenseur est entendu.
Toutefois, si le tribunal estime nécessaire la comparution du prévenu en personne, il est procédé à la réassignation du prévenu, à la diligence du ministère public, pour une audience dont la date est fixée par le tribunal.
Le prévenu qui ne répond pas à cette invitation est réputé jugé contradictoirement, sans que son défenseur puisse alors être entendu.
Il est jugé contradictoirement dans le cas prévu par le premier alinéa du présent article.",Procédures Pénales
417,,,399,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Si la citation n'a pas été délivrée à la personne du prévenu et s'il n'est pas établi qu'il ait eu connaissance de cette citation, la décision, au cas de non-comparution du prévenu, est rendue par défaut.",Procédures Pénales
418,,,400,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,Nul n'est recevable à déclarer qu'il fait défaut dès lors qu'il est présent au début de l'audience.,Procédures Pénales
419,,,401,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Les dispositions de l'article « 398 » alinéas 1 et 2 sont applicables quel que soit le taux de la peine encourue chaque fois que le débat sur le fond de la prévention ne doit pas être abordé, et spécialement quand le débat ne doit porter que sur les intérêts civils.",Procédures Pénales
420,,,402,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,La personne civilement responsable peut toujours se faire représenter par un avocat. Dans ce cas le jugement est contradictoire à son égard.,Procédures Pénales
421,,,403,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Si le prévenu ne peut, en raison de son état de santé, comparaître devant le tribunal et s'il existe des raisons graves de ne point différer le jugement de l'affaire, le tribunal ordonne, par décision spéciale et motivée, que le prévenu, éventuellement assisté de son conseil, sera entendu à son domicile ou à la maison d'arrêt dans laquelle il se trouve détenu, par un magistrat commis à cet effet, accompagné d'un greffier. ll fixe dans la même décision la date de reprise de l'audience.
Procès-verbal est dressé de cet interrogatoire et mention y est faite de l'avis donné au prévenu de la date ainsi fixée. A la reprise de l'audience, les dispositions de l'article «398» alinéas 1 et 2 sont applicables quel que soit le taux de la peine encourue. Dans tous les cas, le prévenu est jugé contradictoirement.",Procédures Pénales
422,,,404,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe premier - De la comparution du prévenu,"Le prévenu qui comparait a la faculté de se faire assister par un défenseur.
Le défenseur ne peut être choisi que parmi les avocats inscrits au tableau ou admis au stage.
Les avocats inscrits à un barreau étranger ne peuvent être désignés que s'il existe entre la République du Sénégal et leur pays une convention prévoyant le droit des avocats de ce pays de plaider devant les tribunaux sénégalais.
L'assistance d'un défenseur est obligatoire quand le prévenu est atteint d'une infirmité de nature à compromettre sa défense. Dans ce cas, si le prévenu n'a pas fait choix d'un défenseur, le président en commet un d'office.",Procédures Pénales
423,77-32,,405,,1977-02-22,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"(Loi n°77-32 du 22 février 1977)
Toute personne qui, conformément à l'article « 2 », prétend avoir été lésée par un délit peut, si elle ne l'a déjà fait dans les formes prévues aux articles « 16 » alinéa 4 et « 76 », se constituer partie civile à l'audience même et demander réparation du préjudice qui lui a été causé.
Le ministère d'un avocat n'est pas obligatoire.",Procédures Pénales
424,,,406,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"La déclaration de constitution de partie civile se fait soit avant l'audience au greffe, soit pendant l'audience par déclaration consignée par le greffier ou par dépôt de conclusions.",Procédures Pénales
425,77-32,,407,,1977-02-22,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"(Loi n°77-32 du 22 février 1977)
Lorsqu'elle est faite avant l'audience, la déclaration de partie civile doit préciser l'infraction poursuivie et contenir élection de domicile dans le ressort du tribunal saisi, à moins que la partie civile n'y soit domiciliée.
Elle peut préciser le montant de la réparation demandée pour le préjudice causé.
Elle est immédiatement transmise, par le greffier, au ministère public, qui cite la partie civile pour l'audience.
La partie civile est également citée pour l'audience dans les cas prévus aux articles «16» alinéa 4 et «76».",Procédures Pénales
426,,,408,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"A l'audience, la déclaration de partie civile doit à peine d'irrecevabilité, être faite avant les réquisitions du ministère public sur le fond.",Procédures Pénales
427,,,409,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,La personne qui s'est constituée partie civile ne peut plus être entendue comme témoin.,Procédures Pénales
428,,,410,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"Le tribunal apprécie la recevabilité de la constitution de partie civile et, s'il échet, déclare cette constitution irrecevable.
L'irrecevabilité peut également être soulevée par le ministère public, le prévenu, le civilement responsable ou une autre partie civile.",Procédures Pénales
429,85-25,,410,bis,1985-02-27,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"(Loi n°85-25 du 27 février 1985)
Le tribunal peut d'office ou sur demande de la partie civile ou du ministère public, ordonner des mesures conservatoires sur les biens de l'inculpé.",Procédures Pénales
430,,,411,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"La partie civile peut toujours se faire représenter par un avocat. Dans ce cas, le jugement est contradictoire à son égard.",Procédures Pénales
431,77-32,,412,,1977-02-02,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,"(Loi n°77-32 du 02 février 1977)
Lorsque la partie civile régulièrement citée ne comparaît pas ou n'est pas représentée à l'audience, il est statué par défaut à son égard.
En ce cas, et si l'action publique n'a été mise en mouvement que par la citation directe délivrée à la requête de la partie civile, le tribunal ne statue sur ladite action que s'il en est requis par le ministère public ; à défaut de réquisitions spéciales du ministère public, l'action de la partie civile est déclarée irrecevable, sauf au prévenu à demander au tribunal des dommages et intérêts pour abus de citation.
Si, l'action publique a été mise en mouvement par le ministère public, celui-ci peut, en l'absence de la partie civile non représentée, requérir qu'il soit statué sur la demande de dommages-intérêts formulée par cette dernière en application des dispositions des articles «16
» alinéa 4, «76» alinéa 2, «407» alinéa premier et «539» alinéa 7. Le tribunal statue par jugement réputé contradictoire.
Le tribunal correctionnel peut ordonner toutes mesures d'information, notamment toute expertise de la victime en lui allouant le cas échéant une provision.
Après expertise, le tribunal correctionnel statue sur l'action civile, une fois établi l'entier dommage éprouvé par la victime.",Procédures Pénales
432,,,413,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe II - De la constitution de partie civile et de ses effets,Le désistement de la partie civile ne met pas obstacle à l'action civile devant la juridiction compétente.,Procédures Pénales
433,,,414,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Hors les cas où la loi en dispose autrement, les infractions peuvent être établies par tout mode de preuve et le juge décide d'après son intime conviction.
Le juge ne peut fonder sa décision que sur des preuves qui lui ont été apportées au cours des débats et discutées devant lui.",Procédures Pénales
434,,,415,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"L'aveu, comme tout élément de preuve, est laissé à la libre appréciation des juges.
Le principe de l'indivisibilité de l'aveu ne s'applique pas en matière pénale, en raison de la preuve par intime conviction.",Procédures Pénales
435,,,416,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Tout procès-verbal ou rapport n'a de valeur probante que s'il est régulier en la forme si son auteur a agi dans l'exercice de ses fonctions et a rapporté sur une matière de sa compétence ce qu'il a vu, entendu ou constaté personnellement.",Procédures Pénales
436,,,417,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Sauf dans les cas où la loi dispose autrement, les procès-verbaux et les rapports constatant les délits ne valent qu'à titre de simples renseignements.",Procédures Pénales
437,,,418,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Dans le cas où les officiers de police judiciaire, les agents de police judiciaire ou les fonctionnaires et agents chargés de certaines fonctions de police judiciaire ont reçu d'une disposition spéciale de la loi le pouvoir de constater les délits par des procès-verbaux ou des rapports, la preuve contraire ne peut être rapportée que par écrit ou par témoins.",Procédures Pénales
438,,,419,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,La preuve par écrit ne peut résulter de la correspondance échangée entre le prévenu et son conseil.,Procédures Pénales
439,,,420,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Les matières donnant lieu à des procès-verbaux faisant foi jusqu'à inscription de faux sont réglées par des lois spéciales. A défaut de disposition expresse, la procédure de faux est réglée comme il est dit au titre Il du livre IV.",Procédures Pénales
440,,,421,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Si le tribunal estime qu'une expertise est nécessaire, il est procédé conformément aux articles « 149» et «163».",Procédures Pénales
441,,,422,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,Les témoins sont cités ainsi qu'il est dit aux articles «538» et suivants.,Procédures Pénales
442,,,423,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Après avoir procédé aux constatations prévues à l'article « 392 », le président ordonne aux témoins de se retirer dans la chambre qui leur est destinée.
Ils n'en sortent que pour déposer. Le président prend, s'il en est besoin, toutes mesures utiles pour empêcher les témoins de conférer entre eux avant leur déposition.",Procédures Pénales
443,,,424,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Toute personne citée pour être entendue comme témoin est tenue de comparaître, de prêter serment et de déposer.",Procédures Pénales
444,,,425,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Le témoin qui ne comparait pas ou qui refuse, soit de prêter serment, soit de faire sa déposition, peut-être, sur réquisitions du ministère public, condamné par le tribunal à la peine portée à l'article «97» du présent Code.",Procédures Pénales
445,,,426,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Si le témoin ne comparaît pas et s'il n'a pas fait valoir un motif d'excuse reconnu valable et légitime, le tribunal peut, sur réquisitions du ministère public ou même d'office, ordonner que ce témoin soit immédiatement amené devant lui par la force publique pour y être entendu, ou renvoyer l'affaire à une prochaine audience.
En ce dernier cas, tous les frais de citation, d'actes, de voyage de témoins et autres, ayant pour objet de faire juger l'affaire sont, hors le cas d'excuse légitime, à la charge de ce témoin. Sur la réquisition du ministère public, le jugement qui ordonne le renvoi des débats, le condamne, même par corps, au payement de ces frais.",Procédures Pénales
446,,,427,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,"Le témoin qui a été condamné à une amende ou aux frais pour non-comparution peut, au plus tard dans les cinq jours de la signification de cette décision faite à sa personne ou à son domicile, former opposition.
La voie de l'appel ne lui est ouverte que sur le jugement rendu sur cette opposition.",Procédures Pénales
447,,,428,,,,LIVRE II : DES JURIDICTIONS DE JUGEMENT,TITRE II : DU JUGEMENT DES DELITS,CHAPITRE PREMIER : DES TRIBUNAUX DEPARTEMENTAUX ET REGIONAUX,SECTION IV - DES DEBATS,Paragraphe III – De l'administration de la preuve,Le témoin qui a été condamné pour refus de prêter serment ou de déposer peut interjeter appel.,Procédures Pénales
