id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
201,96-06,,202,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"Le conseil rural, composé de conseillères rurales et de conseillers ruraux élus pour cinq ans, conformément au code électoral, est l'organe délibérant de la communauté rurale.
Il élit en son sein un bureau composé d'un président et de deux vice-présidents. Le conseil rural ne peut déléguer l'exercice de ses attributions.",Collectivités Locales
202,96-06,,203,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"Le conseil rural, convoqué par le représentant de l'Etat dans les quinze jours qui suivent la date de proclamation des résultats de l'élection, élit son président et deux vice-présidents à la majorité absolue et au scrutin secret parmi ses membres.
Les fonctions de président ou de vice-président, de conseillers, de président et membre de délégation spéciale donnent lieu au paiement d'indemnités ou de remboursement des frais que nécessite l'exercice de mandats qui leur sont confiés.
La séance dans laquelle il est procédé à l'élection du président est présidée par le doyen d'âge du conseil rural. Dès son élection, le président préside la séance pour l'élection des vice-présidents.
Si, après deux tours de scrutin, aucun candidat n'a obtenu la majorité absolue, il est procédé à un troisième tour de scrutin, et l'élection a lieu à la majorité relative. En cas d'égalité, le candidat le plus âgé est déclaré élu.
Les élections sont rendues publiques au plus tard 24 heures après leur résultat, par voie d'affiche à la porte de la maison communautaire. Elles sont, dans le même délai, notifiées au représentant de l'Etat.",Collectivités Locales
203,96-06,,204,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"Le président et les vice-présidents sont élus pour la même durée que le conseil rural. Ils résident obligatoirement dans la communauté rurale.
Dans les circonstances solennelles de l'exercice de leurs fonctions, le président et les vice-présidents portent en ceinture, une écharpe aux couleurs nationales à franges dorées pour le président et à franges argentées pour les vice-présidents.",Collectivités Locales
204,96-06,,205,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"Les chefs de village ne peuvent être élus présidents ou vice-présidents, ni en exercer même temporairement les fonctions.",Collectivités Locales
205,96-06,,206,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"L'élection du président et celle des deux vice-présidents peuvent être arguées de nullité dans les conditions, formes et délais prescrits pour les réclamations contre les élections du conseil rural.
Lorsque l'élection est annulée ou que, pour toute autre cause, le président ou les vice-présidents ont cessé leurs fonctions, le conseil est convoqué par le représentant de l'Etat pour procéder à leur remplacement dans le délai de trente jours.",Collectivités Locales
206,96-06,,207,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"Les fonctions de président, de vice-président ou de conseiller rural, de président ou de membre de délégation spéciale donnent lieu sur le budget du conseil rural au paiement d'indemnités ou remboursement de frais que nécessite l'exécution des mandats qui leur sont confiés.
Les modalités d'attribution ainsi que le taux maximal des indemnités et frais visés au présent article sont fixés par décret.
Les conseillers ruraux ont droit lors des missions fixées par le président à une indemnité journalière et à des frais de déplacement pour participation aux travaux du conseil rural.",Collectivités Locales
207,96-06,,208,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 1 : Formation des organes de la communauté rurale.,,"Le président, les vice-présidents du conseil rural et le président de la délégation spéciale sont protégés par le Code pénal et les lois spéciales contre les menaces, outrages, violences, injures ou diffamation dont ils peuvent être l'objet dans l'exercice ou en raison de leurs fonctions.
Les conseillers ruraux et les délégués spéciaux bénéficient de la même protection lorsqu'ils sont chargés de l'exécution d'un mandat spécial. Dans ce cas, ils bénéficient également des dispositions de l'alinéa premier ci-dessus.",Collectivités Locales
208,96-06,,209,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le président du conseil rural est l'organe exécutif de la communauté rurale.
Il peut déléguer, sous sa surveillance et sa responsabilité, une partie de ses fonctions aux vice-présidents, à des membres du conseil rural, ou à un secrétaire, agent public ou contractuel recruté dans les conditions fixées par décret. Ces délégations subsistent tant qu'elles ne sont pas rapportées, toutefois, elles cessent sans être expressément rapportées lorsque le président de qui elles émanent est suspendu, révoqué ou déclaré démissionnaire.",Collectivités Locales
209,96-06,,210,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Dans sa circonscription, le président du conseil rural accomplit tous actes au nom de l'Etat. A ce titre, il est chargé, sous l'autorité du représentant de l'Etat.
l-de la publication et de l'exécution des lois et règlements, 2-de l'exécution des mesures de police,-de l'exécution des mesures prises par le représentant de l'Etat en vue d'assurer le bon ordre, la sûreté et la salubrité publique ;-des fonctions spéciales qui lui sont attribuées par les lois et règlements.
Pour l'exécution des attributions qui lui sont confiées par le présent article, le président du conseil rural a autorité sur les chefs de village de la communauté rurale.",Collectivités Locales
210,96-06,,211,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le président du conseil rural est officier de l'état-civil. Sous sa surveillance et sa responsabilité, il peut déléguer cette fonction dans les conditions fixées à l'article 209 du présent code. L'acte de délégation est transmis par le représentant de l'Etat au Procureur de la République près le tribunal régional dans le ressort duquel se trouve la communauté rurale intéressée.",Collectivités Locales
211,96-06,,212,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Sous réserve des dispositions de l'article 195 du présent code, le président du conseil rural est chargé d'exécuter les délibérations du conseil rural. Les décisions du président et les délibérations du conseil sont transmises au représentant de l'Etat dans les conditions prévues au Titre VI du présent code.
Les décisions ne sont exécutoires qu'après avoir été portées à la connaissance des intéressés par les meilleurs moyens, toutes les fois qu'elles contiennent des dispositions générales et, dans les autres cas, par voie de notification individuelle.
Les décisions sont enregistrées par ordre de date sur un registre spécial côté et paraphé par le représentant de l'Etat et tenu par le président du conseil rural. Leur date de publication ou de notification doit être inscrite sur le registre, en face des mentions portant enregistrement des décisions intéressées.",Collectivités Locales
212,96-06,,213,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le président du conseil rural est ordonnateur du budget de la communauté rurale.
A ce titre, il est chargé :-de préparer et de proposer le budget, d'ordonnancer les dépenses et de prescrire l'exécution des recettes ;-de gérer les revenus de la communauté rurale ;-de diriger les travaux, de souscrire les marchés, de passer les baux des biens et adjudication des travaux selon les règles établies par les lois et règlements ;-de passer, selon les mêmes règles, des actes de vente, d'échange, de partage, d'acceptation de dons ou legs, d'acquisition, de transaction lorsque ces actes ont été autorisés par le conseil rural.-de conserver et d'administrer les propriétés de la communauté et de faire, en conséquence, tous actes conservatoires de ses droits.",Collectivités Locales
213,96-06,,214,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,Le président de la communauté rurale représente celle-ci en justice sous le contrôle du conseil rural.,Collectivités Locales
214,96-06,,215,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le président du conseil rural peut passer convention avec le représentant de l'Etat pour l'affectation d'agents de l'Etat susceptibles d'assurer, sous son autorité, le secrétariat de la communauté rurale et le fonctionnement de ses services publics.
SUBSTITUTION, SUPPLEANCE, CESSATION DE FONCTIONS",Collectivités Locales
215,96-06,,216,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Lorsque le président du conseil rural refuse ou néglige d'accomplir un acte prescrit par la loi ou les règlements ou qui s'impose dans l'intérêt de la communauté rurale, le Ministre chargé des Collectivités locales peut, après l'en avoir requis, y faire procéder d'office.
La mise en demeure doit être faite par écrit. Elle doit indiquer le délai imparti au président du conseil rural. Si aucune réponse n'est intervenue à l'expiration du délai imparti, ce silence équivaut à un refus.",Collectivités Locales
216,96-06,,217,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le président du conseil rural qui, pour une cause postérieure à son élection, ne remplit plus les conditions requises pour être élu ou qui se trouve dans un des cas d'inéligibilité prévus par la loi, doit cesser d'exercer ses fonctions.
Le Ministre chargé des Collectivités locales l'enjoint de se démettre immédiatement de ses fonctions au profit de son vice-président sans attendre l'installation de son successeur. Si le président refuse de démissionner, le Ministre chargé des Collectivités locales prononce la suspension pour un mois. Il est ensuite mis fin à ses fonctions par décret.
En cas d'inéligibilité, il en est fait de même pour le vice-président.",Collectivités Locales
217,96-06,,218,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Les démissions des présidents et vice-présidents des conseils ruraux sont adressées au Ministre chargé des Collectivités locales. Elles deviennent définitives à partir de leur acceptation par le Ministre chargé des Collectivités locales, ou un mois après renouvellement de la démission par lettre recommandée. Les présidents et vice-présidents démissionnaires continuent l'exercice de leurs fonctions jusqu'à l'installation de leurs successeurs.",Collectivités Locales
218,96-06,,219,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Les présidents et vice-présidents après avoir été entendus ou invités par le Ministre chargé des Collectivités locales à fournir des explications écrites sur les faits qui leur sont reprochés, peuvent être suspendus par le Ministre chargé des Collectivités locales pour un temps qui n'excède pas un mois mais qui peut être porté à trois mois. Ils peuvent être révoqués par décret. Les arrêtés de suspension et les décrets de révocation doivent être motivés.
La révocation emporte de plein droit l'inéligibilité aux fonctions de président et de vice-président pendant une période d'une année à dater du décret de révocation à moins qu'il ne soit procédé auparavant au renouvellement général des conseils ruraux",Collectivités Locales
219,96-06,,220,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"En cas de décès, de révocation, de suspension, d'absence ou de tout autre empêchement, et sous réserve des dispositions prévues au dernier alinéa du présent article, le président est provisoirement remplacé par le vice-président et, à défaut, par le conseiller le plus âgé.
Dans ce dernier cas, le conseil rural peut, dans les huit jours, désigner un de ses membres pour assurer la suppléance.
Lorsque le président est suspendu ou révoqué, son remplaçant exerce la plénitude de ses fonctions.
Dans le cas d'absence ou d'empêchement du Président, le vice-président est chargé des affaires courantes.",Collectivités Locales
220,96-06,,221,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Sans que la liste soit limitative, les fautes énumérées ci-dessous peuvent entraîner, outre des poursuites judiciaires, l'application des dispositions de l'article 219 du présent code.-faits prévus et punis par la loi instituant la Cour de Discipline budgétaire ;-utilisation des deniers publics de la communauté rurale à des fins personnelles ou privées;-prêts d'argent effectués sur les recettes de la communauté rurale;-faux en écriture publique authentique visés aux articles 130 et 133 du Code pénal;-faux commis dans certains documents administratifs dans les feuilles de routes et certificats visés aux articles 137, 138, 140, 142 et 145 du Code pénal,-concussion;-spéculation sur les terres du domaine national, les permis de construire et de lotir;-refus de signer ou de transmettre au représentant de l'Etat une délibération du conseil rural.
Dans les sept premiers cas, la sanction administrative ne fait pas obstacle aux poursuites judiciaires.",Collectivités Locales
221,96-06,,222,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le conseil rural siège au chef-lieu de la communauté rurale.
Le Président du conseil rural peut réunir le conseil aussi souvent qu'il le juge utile.
Toutefois, il est tenu de le réunir :-pour la session budgétaire entre 1er octobre et le 31 décembre pour une durée qui ne peut excéder huit jours.-lorsque le représentant de l'Etat en fait la demande ;-lorsque le tiers des membres au moins en fait la demande.
La convocation est faite par le président du conseil rural, par le moyen le plus approprié, cinq jours au moins avant celui de la réunion.
En cas d'urgence, ce délai peut être réduit à vingt-quatre heures.",Collectivités Locales
222,96-06,,223,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le conseil rural ne peut délibérer que lorsque la majorité de ses membres en exercice assiste à la séance.
Quand, après deux convocations successives régulièrement faites, le quorum n'est pas atteint toute délibération prise après la troisième convocation à trois jours au moins d'intervalle est valable, si le quart au moins des membres du conseil est présent.",Collectivités Locales
223,96-06,,224,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Sauf dispositions contraires prévues par le présent code, les délibérations, vœux et avis sont adoptés à la majorité simple des votants. Le vote à lieu au scrutin public. En cas de partage des voix, celle du président est prépondérante.
Un conseiller rural empêché peut donner, à un collègue de son choix, procuration écrite légalisée de voter en son nom. Un conseiller rural ne peut être porteur que d'une seule procuration et celle-ci est toujours révocable. Sauf cas de maladie dûment constatée, elle ne peut être valable pour plus de trois séances",Collectivités Locales
224,96-06,,225,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le président du conseil rural ou son remplaçant préside les réunions du conseil.
Les séances du conseil rural sont publiques. Tout habitant de la communauté rurale a le droit de consulter le registre des procès-verbaux des délibérations. Le président de séance exerce seul la police de l'assemblée. Il peut faire expulser de l'auditoire toute personne qui trouble l'ordre public.",Collectivités Locales
225,96-06,,226,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Chaque délibération, chaque avis ou vœu est porté et inscrit par ordre de date sur un registre côté et paraphé par le représentant de l'Etat.
Ce registre est signé par tous les membres présents à la séance, les membres ne sachant pas signer apposent leur empreinte digitale.
Dans les huit jours qui suivent la date de la réunion du conseil rural, le compte rendu de la séance est affiché au lieu habituel des réunions du conseil.",Collectivités Locales
226,96-06,,227,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le représentant de l'Etat ainsi que son délégué dûment mandaté ont accès au conseil rural, il en est de même pour toute autre personne que le conseil désire entendre. Toutefois, ils ne peuvent ni participer au vote, ni présider la réunion. Les déclarations du représentant de l'Etat sont portées au procès-verbal des délibérations.",Collectivités Locales
227,96-06,,228,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,L'outrage et l'injure commis envers le président du conseil ou le président de séance du conseil rural dans l'exercice de leurs fonctions sont passibles des peines prévues aux articles 194 et 262 du Code pénal.,Collectivités Locales
228,96-06,,229,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre III : Organes de la communauté rurale,Section 2 : Fonctionnement des organes de la communauté rurale,,"Le conseil rural peut former des commissions pour l'étude des questions entrant dans ses attributions. Il peut également charger l'un ou plusieurs de ses membres d'instruire les litiges en matière domaniale.
Les commissions et les membres chargés d'instruire les litiges sont tenus de rendre compte au conseil rural pour décision.",Collectivités Locales
229,96-06,,230,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"Tout membre du conseil rural dûment convoqué qui, sans motifs légitimes reconnus par le conseil, a manqué à trois convocations écrites successives, peut-être, après avoir été admis à formuler ses explications, déclaré démissionnaire par le président, après avis du conseil rural, sauf recours dans les délais de deux mois de la notification devant la juridiction compétente.",Collectivités Locales
230,96-06,,231,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"Les employeurs sont tenus de laisser aux salariés de leur entreprise ou service, membres d'un conseil rural, le temps nécessaire pour participer aux séances plénières de ce conseil ou des commissions qui en dépendent.
La suspension de travail prévue au présent article ne, peut-être une cause de rupture par l'employeur du contrat de louage de services et ce à peine de dommages et intérêts au profit du salarié.",Collectivités Locales
231,96-06,,232,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"Tout membre du conseil rural qui, sans excuse valable, a refusé de remplir une des fonctions qui lui sont dévolues par la loi, , est déclaré démissionnaire par le Ministre chargé des Collectivités locales, sauf recours dans les délais de deux mois de la notification devant la juridiction compétente.
Le refus résulte soit d'une déclaration expresse à qui de droit ou rendue publique par son auteur, soit de l'abstention persistante après avertissement du représentant de l'Etat.",Collectivités Locales
232,96-06,,233,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"La démission d'office d'un conseiller rural dans les cas visés aux articles 230 et 232 du présent code ne peut intervenir sans qu'au préalable l'intéressé ait été mis à même de présenter une excuse et sans que le conseil rural ait pu, si elle est produite, en apprécier la légitimité.
Les conseillers déclarés démissionnaires dans les conditions prévues aux articles 230 et 235 du présent code ne peuvent faire acte de candidature aux élections pour le renouvellement intégral du conseil suivant la date de leur démission d'office.
La dissolution ne peut être prononcée par voie de mesure générale.",Collectivités Locales
233,96-06,,234,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"Les démissions volontaires sont adressées au président du conseil rural par lettre recommandée avec accusé de réception avec copie au représentant de l'Etat. Elles sont définitives à partir de leur acceptation par le président du conseil rural ou, en cas de silence, un mois après l'envoi d'une deuxième lettre recommandée.",Collectivités Locales
234,96-06,,235,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"Lorsque le fonctionnement du conseil rural se révèle durablement impossible, sa dissolution peut être prononcée par décret après avis du Conseil d'Etat.
S'il y a urgence, le conseil rural peut être provisoirement suspendu par arrêté motivé du Ministre chargé des Collectivités locales. La durée de la suspension ne peut dépasser un mois.",Collectivités Locales
235,96-06,,236,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"En cas de dissolution d'un conseil rural ou de démission de tous les membres en exercice, et lorsqu'un conseil rural ne peut être constitué, une délégation spéciale en remplit les fonctions.
Dans les huit jours qui suivent la dissolution ou l'acceptation de la démission, cette délégation spéciale est nommée par arrêté du Ministre chargé des Collectivités locales.
Le nombre des membres qui la composent est fixé à trois.
La délégation spéciale a les mêmes attributions que le conseil rural. Toutefois, elle ne peut :
1-aliéner ou échanger des propriétés de la communauté rurale ; 2-créer des services publics;
3-contracter des emprunts;",Collectivités Locales
236,96-06,,237,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,Les fonctions de la délégation spéciale expirent de plein droit dès que le conseil est reconstitué.,Collectivités Locales
237,96-06,,238,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre IV : Démission - Suspension - Dissolution du conseil rural,,,"Le président de la délégation remplit les fonctions de président du conseil rural et le vice-président celles de vice-président du conseil rural.
Leurs pouvoirs prennent fin dès l'installation du nouveau conseil rural.",Collectivités Locales
238,96-06,,239,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre V : Groupements d'intérêt communautaire,,,"Plusieurs communautés rurales peuvent décider de constituer entre elles, ou avec une ou plusieurs communes, un groupement d'intérêt communautaire ayant pour objet la gestion ou l'exploitation des terres du domaine national, de bien d'équipements, d'infrastructures ou de ressources intéressant plusieurs communautés rurales et une ou plusieurs communes.",Collectivités Locales
239,96-06,,240,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre V : Groupements d'intérêt communautaire,,,"Le groupement d'intérêt communautaire est crée par décret sur le vœu des conseils municipaux et ruraux intéressés, après avis du conseil régional.",Collectivités Locales
240,96-06,,241,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre V : Groupements d'intérêt communautaire,,,Le groupement d'intérêt communautaire peut être créé dans le cas où des terres du domaine national sises dans les communautés concernées sont normalement affectées à des personnes n'appartenant pas à ces communautés rurales bien que s'y livrant à des activités agricoles ou pastorales à titre principal.,Collectivités Locales
241,96-06,,242,,1996-03-22,,,TITRE IV : DE LA COMMUNAUTE RURALE,Chapitre V : Groupements d'intérêt communautaire,,,"Le décret de création définit le rôle du groupement d'intérêt communautaire ainsi que l'organisation et les modalités de fonctionnement de son conseil. Les attributions confiées aux présidents et aux conseils de communauté rurale sont exercées par le président et par le Conseil du groupement d'intérêt communautaire en ce qui concerne l'objet figurant dans le décret de création, dans les limites de leurs compétences",Collectivités Locales
242,96-06,,243,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,,,Le budget de chaque collectivité locale prévoit pour une année financière toutes les recettes et les dépenses de la collectivité locale sans contraction entre les unes et les autres.,Collectivités Locales
243,96-06,,244,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,,,Le budget est présenté dans les conditions qui sont déterminées par les décrets relatifs à la comptabilité publique.,Collectivités Locales
244,96-06,,245,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,Section 1 : Vote et règlement,,L'année financière des collectivités locales commence le 1er janvier et se termine le 31 décembre.,Collectivités Locales
245,96-06,,246,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,Section 1 : Vote et règlement,,"Le budget est proposé par l'organe exécutif de la collectivité locale, voté par le conseil et approuvé par le représentant de l'Etat dans les conditions prévues au Titre VI du présent code.",Collectivités Locales
246,96-06,,247,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,Section 1 : Vote et règlement,,Les budgets des services publics à caractère industriel ou commercial sont votés par le conseil de la collectivité locale et approuvés dans les mêmes conditions que son budget général.,Collectivités Locales
247,96-06,,248,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,Section 2 : Recettes de fonctionnement,,"Les recettes ordinaires des collectivités locales proviennent du produit des recettes fiscales, de l'exploitation du domaine et des services locaux, des ristournes accordées par l'Etat ou d'autres collectivités publiques sur le montant des impôts et taxes recouvrés à leur profit, et de la répartition annuelle du fonds de dotation des collectivités locales.",Collectivités Locales
248,96-06,,249,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre premier : Budget des collectivités locales,Section 2 : Recettes de fonctionnement,,"Les recettes de fonctionnement de la région proviennent des ressources que lui apporte l'Etat dans la répartition annuelle du Fonds de dotation, ainsi que des redevances du domaine, des produits de l'exploitation de son patrimoine et des redevances pour services rendus.
Toute autre recette de fonctionnement est créée par la loi.",Collectivités Locales
