id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
270,65-60,,159,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe III - De la corruption des fonctionnaires publics et des employés des entreprises privées,"Sera	puni	d'un emprisonnement de deux à dix ans et d'une amende double de la valeur des promesses agréées ou des choses reçus ou demandées, sans que ladite amende puisse  être  inférieure  à
150.000  francs,  quiconque aura sollicité ou agrée des offres ou promesses, sollicité ou reçu des dons ou présents pour:
Etant investi d'un mandat électif, fonctionnaire public de l'ordre administratif ou judiciaire, militaire ou assimilé, agent ou préposé d'une administration publique, citoyen chargé d'un ministère de service public, dirigeant ou agent de toute nature d'un établissement public, d'un ordre professionnel, d'une coopérative bénéficiant du soutien de l'Etat ou d'une collectivité publique, d'un organisme privé chargé d'une mission de service public, d'une association ou fondation reconnue d'utilité publique ou d'une société dont une collectivité publique détient la moitié au moins du capital, faire ou s'abstenir de faire un acte de ses fonctions ou de son emploi, juste ou non, mais non sujet à salaire;
Etant arbitre, ou expert nommé soit par le Tribunal, soit par les parties, rendre une décision ou donner une opinion favorable ou défavorable à une partie;
Etant médecin, chirur-gien, dentiste, sage-femme, certifier faussement ou dissimuler l'existence de maladies ou d'infirmités un état de grossesse ou fournir des indications mensongères sur l'origine d'une maladie ou infirmité ou la cause d'un décès.
Sera puni d'un empri-sonnement d'une à trois années et d'une amende de
25.000 à 100.000 francs ou de l'une de ces deux peines seulement tout commis, employé ou préposé, salarié ou rémunéré sous une forme quelconque, qui, soit directement, soit par personne interposée, aura, à l'insu et sans le consentement de son patron, soit sollicité ou agréé des offres ou promesses, soit sollicité ou reçu des dons, présents, commissions, escomptes ou prises pour faire ou s'abstenir de faire un acte de son emploi.
Si les offres, promesses, dons ou sollicitations tendaient à l'accomplis-sement ou à l'abstention d'un acte qui, bien qu'en dehors des attributions personnelles de la personne corrompue était ou aurait été facilité par sa fonction ou par le service qu'elle assurait, la peine sera, dans le cas du paragraphe 1er du premier alinéa, d'un emprisonnement d'un à trois ans et d'une amende de 50,000 à 500.000 francs et, dans le cas du second alinéa, d'un emprisonnement de six mois à deux ans et d'une amende de 25.000 à 75.000 francs ou de l'une de ces deux peines seulement.",Pénal
271,65-60,,160,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe III - De la corruption des fonctionnaires publics et des employés des entreprises privées,"Sera punie d'un emprisonnement d'un an au moins et de cinq ans au plus et de l'amende prévue par le premier alinéa de l'article 159, toute personne qui aura sollicité ou agréé des offres ou promesses, sollicité ou reçu des dons ou présents pour faire obtenir ou tenter de faire obtenir des décorations, médailles, distinctions ou récompenses, des places, fonctions ou emplois ou des faveurs quelconques accor-dées par l'autorité publique, des marchés, entreprises ou autres bénéfices résultant de traites conclus avec l'autorité publique ou avec une administration placée sous le contrôle de la puissance publique, ou, de façon générale, une décision favorable d'une telle autorité ou administration et aura ainsi abusé d'une influence réelle ou supposée.
Toutefois, lorsque le coupable est une des personnes visées au paragraphe 1er du premier alinéa de l'article 159 et qu'il a abusé de l'influence réelle ou supposée que lui donne son mandat ou sa qualité, la peine d'emprisonnement sera de deux années au moins et de dix ans au plus.
Toutefois ne seront pas poursuivies, les personnes qui auront, avant toute poursuite judiciaire en vertu des articles 1 59 et 160, révélé aux autorités compétentes les faits commis par la personne corrompue.",Pénal
272,65-60,,161,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe III - De la corruption des fonctionnaires publics et des employés des entreprises privées,"Quiconque, pour obtenir, soit l'accomplissement ou l'abstention d'un acte, soit une des faveurs ou avantages prévus aux articles 159 et 160, aura usé des voies de fait ou menaces, des promesses, offres, dons ou présents, ou cédé à des sollicitations tendant à la corruption, même s'il n'en a pas pris l'initiative, sera, que la contrainte ou la corruption ait ou non produit son effet, puni des mêmes peines que celles prévues aux dits articles contre la personne corrompue.",Pénal
273,65-60,,162,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe III - De la corruption des fonctionnaires publics et des employés des entreprises privées,"Dans le cas ou la corruption ou le trafic d'influence aurait pour objet un fait comportant une peine plus forte, cette peine plus forte sera appliquée aux coupables.
Dans les cas prévus aux alinéas 1 er et 3 de l'article 1
59 et à l'alinéa 2 de l'article 160, le coupable, s'il est officier, sera, en outre, puni de la destitution. Si le coupable est un militaire ou assimilé, il sera fait application, en ce qui concerne la peine d'amende, des dispositions du Code de justice militaire.
Dans les cas prévus aux trois articles qui précèdent,
les coupables pourront, en outre, être interdits des droits mentionnés dans l'article 34 pendant cinq ans au moins et dix ans au plus, à compter du jour où ils auront subi leur peine.
Le tribunal pourra ordonner la restitution à la personne exemptée de poursuites, des choses par elle livrée ou de leur valeur.
Dans le cas contraire, elles seront confisquées au profit du Trésor.",Pénal
274,81-53,,163,,1981-07-10,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe III - De la corruption des fonctionnaires publics et des employés des entreprises privées,"Si c'est un juge prononçant en matière criminelle, ou un juré qui s'est laissé corrompre, soit en faveur soit au préjudice de l'accusé, il sera puni d'un emprisonnement de cinq ans à dix ans outre l'amende ordonnée par l'article 159.
(Loi n°81-53 du 10 juillet 1981)",Pénal
275,65-60,,163,bis,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe III bis - De l'enrichissement illicite,"L'enrichissement illicite de tout titulaire d'un mandant public électif ou d'une fonction gouvernementale, de tout magistrat, agent civil ou militaire de l'Etat, ou d'une collectivité publique, d'une personne revêtue d'un mandat public, d'un dépositaire public ou d'un officier public ou ministériel, d'un dirigeant ou d'un agent de toute nature des établissements publics, des sociétés nationales, des sociétés d'économie mixte soumises de plein droit au contrôle de l'Etat, des personnes morales de droit privé bénéficiant du concours financier de la puissance publique,   des   ordres professionnels, des organis-mes privés chargés de l'exécution d'un service public, des associations ou fondations reconnues d'utilité publique, est puni d'un emprisonnement de cinq à dix ans et d'une amende au moins égale au montant de l'enrichissement et pouvant être portée au double de ce montant.
Le délit d'enrichissement illicite est constitué lorsque, sur simple mise en demeure, une des personnes désignées ci-dessus, se trouve dans l'impossibilité de justifier de l'origine licite des ressources qui lui permettent d'être en possession d'un patrimoine ou de mener un train de vie sans rapport avec ses revenusl égaux.
L'origine licite des éléments du patrimoine peut être prouvée par tout moyen.
Toutefois la seule preuve d'une libéralité ne suffit pas à justifier de cette origine licite.
Dans le cas où l'enrichissement illicite est réalisé par l'intermédiaire d'un tiers ou d'une personne physique dirigeant la personne morale seront poursuivis comme complices de l'auteur principal.",Pénal
276,65-60,,164,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Tout fonctionnaire de l'ordre administratif ou judiciaire, tout officier de justice ou de police, tout commandant ou agent de la force publique qui, agissant en sa dite qualité, se sera introduit dans le domicile d'un citoyen contre le gré de celui-ci, hors les cas prévus par la loi, et sans les formalités qu'elle a prescrites, sera puni d'un emprisonnement de six mois à deux ans, et d'une amende de 25.000 à 150.000 francs, sans préjudice de l'application du second alinéa de l'article 106.
Tout individu qui se sera introduit à l'aide de menaces ou de violences dans le domicile d'un citoyen sera puni d'un emprisonnement de deux mois à un an et d'une amende de 25.000 à 1 00.000 francs.",Pénal
277,65-60,,165,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Tout juge ou tribunal, tout administrateur ou autorité administrative, qui, sous quelque prétexte que ce soit, même du silence ou de l'obscurité de la loi, aura dénié de rendre la justice qu'il doit aux parties, après en avoir été requis, et qui aura persévéré dans son déni après avertissement ou injonction de ses supérieurs, pourra être poursuivi, et sera puni d'une amende de 25.000 à 150.000 francs et de l'interdiction de l'exercice des fonctions publiques depuis cinq ans jusqu'à vingt ans.",Pénal
278,65-60,,166,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Lorsqu'un fonctionnaire ou un officier public, un administrateur, un agent ou un préposé du Gouvernement ou de la police, un exécuteur des mandats de justice ou jugements, un commandant en chef ou en sous-ordre de la force publique, aura, sans motif légitime, usé ou fait user de violences envers les personnes dans l'exercice ou à l'occasion de l'exercice de ses fonctions, il sera puni selon la nature et la gravité de ces violences, et en élevant la peine suivant la règle posée par l'article 178 ci-après.",Pénal
279,65-60,,167,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Toute suppression, toute ouverture de lettres confiées à la poste, commise ou facilitée par un fonctionnaire ou un agent du Gouvernement ou de l'administration des postes, sera punie d'une amende de
25.000 à 150.000 francs et d'un emprisonnement de trois mois à cinq ans. Le coupable sera de plus, interdit de toute fonction ou emploi public pendant cinq ans au moins et dix au plus.
En dehors des cas prévus à l'alinéa précédent, toute suppression, toute ouverture de correspondance adres-sées à des tiers, faite de mauvaise foi, sera punie d'un emprisonnement de six jours à un an et d'une amende de
20.000 à 1 00.000 francs ou de l'une de ces deux peines seulement.",Pénal
280,65-60,,168,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Tout fonctionnaire public, membre, agent ou préposé du Gouvernement, de quelque état et grade qu'il soit, qui aura requis ou ordonné, fait requérir ou ordonner l'action ou l'emploi de la force publique contre l'exécution d'une loi ou contre la perception d'une contribution légale, ou contre l'exécution soit d'une ordonnance ou mandat de justice, soit de tout autre ordre émané de l'autorité légitime, sera puni d'un emprisonnement de cinq à dix ans.",Pénal
281,65-60,,169,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Si cette réquisition ou cet ordre ont été suivis de leur effet, le maximum de la peine devra être prononcé.",Pénal
282,65-60,,170,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe IV - Des abus d'autorité,"Les peines prononcées aux articles 168 et 169 ne cesseront d'être applicables aux fonctionnaires ou préposés qui auraient agi par ordre de leurs supérieurs, qu'autant que cet ordre aura été donné par ceux-ci pour des objets de leur ressort et sur lesquels il leur était dû obéissance hiérarchique; dans ce cas, les peines portées ci-dessus ne seront appliquées qu'aux supérieurs qui, les premiers, auront donné cet ordre.
Si, par suite desdits ordres ou réquisitions, il survient d'autres	infractions punissables de peines plus fortes que celles exprimées aux articles 168 et 169, ces peines plus fortes seront appliquées		aux fonctionnaires,  agents  ou préposés, coupables d'avoir donné lesdits ordres ou fait lesdites réquisitions.",Pénal
283,65-60,,172,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe V - De quelques délits relatifs à la tenue des actes de l'état- civil,"Les officiers de l'état civil qui auront inscrit leurs actes sur de simples feuilles volantes, seront punis d'un emprisonnement d'un mois au moins et de trois mois au plus  et  d'une  amende  de
25.000 à 50.000 francs.",Pénal
284,65-60,,173,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe V - De quelques délits relatifs à la tenue des actes de l'état- civil,"Lorsque, pour la validité d'un mariage, la loi prescrit le consentement des père, mère ou autres personnes, et que l'officier de l'état civil ne se sera pas assuré de l'existence de ce consen-tement, il sera puni d'une amende de 25.000 à 60.000 francs et d'un emprison-nement de six mois au moins et d'un an au plus.",Pénal
285,65-60,,174,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe V - De quelques délits relatifs à la tenue des actes de l'état- civil,"L'officier de l'état civil sera aussi puni de 25.000 à 75.000 francs d'amende, lorsqu'il aura reçu avant le temps prescrit par les dispositions du Code Civil, l'acte de mariage d'une femme ayant déjà été mariée.",Pénal
286,65-60,,175,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe V - De quelques délits relatifs à la tenue des actes de l'état- civil,"Les Peines portées aux articles précédents contre les officiers de l'état-civil leur seront appliquées, lors même que la nullité de leurs actes n'aurait pas été demandée ou aurait été couverte: le tout sans préjudice des peines plus fortes prononcées en cas de collusion, et sans préjudice aussi des autres dispositions pénales du Code des Obligations civiles et commerciales.",Pénal
287,65-60,,176,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Tout fonctionnaire public qui sera entré en exercice de ses fonctions sans avoir prêté serment, pourra être poursuivi et sera puni d'une amende de
25.000 à 50.000 francs.",Pénal
288,65-60,,177,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Tout fonctionnaire public révoqué, destitué, suspendu ou interdit légalement qui, après en avoir eu connaissance officielle, aura continué  l'exercice  de  ses fonctions, ou qui étant électif ou temporaire, les aura exercées après avoir été remplacé, sera puni d'un emprisonnement de six mois au moins et de deux ans au plus  et  d'une  amende  de
25.000 à 100.000 francs. Il sera interdit de l'exercice de toute fonction publique pour cinq ans au moins et dix ans au plus, à compter du jour où il aura subi sa peine: le tout sans préjudice des plus fortes peines contre les officiers ou les commandants militaires par l'article 76 du présent Code.",Pénal
289,65-60,,178,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,"SECTION Il - DE LA FORFAITURE, DES DELITS CONTRE LES DENIERS PUBLICS ET DES CRIMES ET DELITS DES FONCTIONNAIRES PUBLICS DANS L'EXERCICE DE LEURS FONCTIONS",Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Hors les cas où la loi règle spécialement les peines encourues pour crimes ou délits commis par les fonctionnaires ou officiers publics, ceux d'entre eux qui auront participé à d'autres crimes ou délits qu'ils étaient chargés de surveiller ou de réprimer, seront punis comme il suit:
S'il s'agit d'un délit de police correctionnelle, la peine sera double de celle attachée à l'espèce de délit;
Et s'il s'agit de crime, ils seront condamnés au maximum de la peine prévue contre tout autre coupable,",Pénal
290,65-60,,179,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,SECTION III - DES TROUBLES APPORTES A L'ORDRE PUBLIC PAR LES MINISTRES DES CULTES ET LES AUTORITES RELIGIEUSES DANS L'EXERCICE DE LEUR MINISTERE,Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Les ministres des cultes ou les autorités religieuses qui prononceront dans l'exercice de leur ministère et en assemblée publique un discours contenant des critiques malveillantes à l'égard du Gouvernement, d'une loi, d'un décret ou de tout autre acte de l'autorité publique, seront punis d'un emprisonnement de trois mois à deux ans.",Pénal
291,65-60,,180,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,SECTION III - DES TROUBLES APPORTES A L'ORDRE PUBLIC PAR LES MINISTRES DES CULTES ET LES AUTORITES RELIGIEUSES DANS L'EXERCICE DE LEUR MINISTERE,Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Si le discours contient une provocation directe à la désobéissance aux lois ou autres actes de l'autorité publique, ou s'il tend à soulever ou armer une partie des citoyens contre les autres, le ministre du culte ou l'autorité religieuse qui l'aura prononcé sera puni d'un emprisonnement de deux à cinq ans, si la provocation n'a été suivie d'aucun effet, et d'un emprisonnement de cinq à dix ans si elle a donné lieu à la désobéissance, autre toutefois que celle qui aurait dégénéré en sédition ou révolte .",Pénal
292,65-60,,181,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",,CHAPITRE IV - CRIMES ET DELITS CONTRE LA PAIX PUBLIQUE,SECTION III - DES TROUBLES APPORTES A L'ORDRE PUBLIC PAR LES MINISTRES DES CULTES ET LES AUTORITES RELIGIEUSES DANS L'EXERCICE DE LEUR MINISTERE,Paragraphe VI - De l'exercice de l'autorité publique illégalement anticipé ou prolongé,"Lorsque la provocation aura été suivie d'une sédition ou révolte dont la nature donnera lieu contre l'un ou plusieurs des coupables à une peine plus forte que celle d'un emprisonnement de cinq à dix ans, cette peine, quelle qu'elle soit, sera appliquée au ministre ou à l'autorité coupable de la provocation.",Pénal
